game,crc,name
3,7D3515CE,HMF_HED_PROAnne_Scalp_Norm
3,4C857614,HMF_HED_PROAnne_Scalp_Spec
3,897EB597,HMM_HED_ANN_Iris_Norm
3,2343E6A9,HMM_HED_ANN_Lens_Norm
3,0BCFD86B,DirectionalMaxComponent0
3,2B95D89F,DirectionalMaxComponent0
3,E1CE83B5,DirectionalMaxComponent0
3,E1F59380,LightMapVector_Colour_0
3,FBE4B8EB,LightMapVector_Dir_0
3,F6E1B9EA,NormalizedAverageColor0
3,07E9FDAB,NormalizedAverageColor0
3,4DB8FB05,NormalizedAverageColor0
3,C647CA65,DirectionalMaxComponent0
3,238D1989,DirectionalMaxComponent0
3,6509B4E9,DirectionalMaxComponent0
3,49E63A62,DirectionalMaxComponent0
3,F434883F,DirectionalMaxComponent0
3,38B198CB,DirectionalMaxComponent0
3,87A83540,DirectionalMaxComponent0
3,1902AC24,DirectionalMaxComponent0
3,EFF57542,DirectionalMaxComponent0
3,40FEFAA0,DirectionalMaxComponent0
3,9CC1C07C,DirectionalMaxComponent0
3,DD55B166,DirectionalMaxComponent0
3,D6D64D59,DirectionalMaxComponent0
3,F303B625,DirectionalMaxComponent0
3,1ADBD3C7,DirectionalMaxComponent0
3,D55DD95C,DirectionalMaxComponent0
3,5A6056EA,DirectionalMaxComponent0
3,3DDADD22,DirectionalMaxComponent0
3,56C0D88E,DirectionalMaxComponent0
3,9549FC3A,DirectionalMaxComponent0
3,0BE45C19,DirectionalMaxComponent0
3,B1EC18FE,DirectionalMaxComponent0
3,2B345BE4,DirectionalMaxComponent0
3,3C3A66CC,DirectionalMaxComponent0
3,24825BF2,DirectionalMaxComponent0
3,286EF015,DirectionalMaxComponent0
3,B6325972,DirectionalMaxComponent0
3,88AB64E0,DirectionalMaxComponent1
3,7E004629,DirectionalMaxComponent1
3,4CF69D1B,DirectionalMaxComponent1
3,B2FE64EA,DirectionalMaxComponent1
3,839D4AAA,DirectionalMaxComponent1
3,3B598107,DirectionalMaxComponent1
3,9B46C4B4,DirectionalMaxComponent1
3,2313E8EA,DirectionalMaxComponent1
3,B3BE5F7E,DirectionalMaxComponent1
3,29346912,DirectionalMaxComponent1
3,9E6C9FBE,DirectionalMaxComponent1
3,DCD16289,DirectionalMaxComponent1
3,326B0CE1,DirectionalMaxComponent1
3,20C97120,DirectionalMaxComponent1
3,4D13CF14,NormalizedAverageColor0
3,6FB0ED1B,NormalizedAverageColor0
3,833323F3,NormalizedAverageColor0
3,9AFA6EB5,NormalizedAverageColor0
3,FD80091D,NormalizedAverageColor0
3,637179EC,NormalizedAverageColor0
3,ED6F0B87,NormalizedAverageColor0
3,3D4E2068,NormalizedAverageColor0
3,6B864401,NormalizedAverageColor0
3,212549C5,NormalizedAverageColor0
3,B08EE168,NormalizedAverageColor0
3,13BEDAD1,NormalizedAverageColor0
3,BBEB8F8E,NormalizedAverageColor0
3,B9BAD159,NormalizedAverageColor0
3,5DA282E8,NormalizedAverageColor0
3,402C5F37,NormalizedAverageColor0
3,16BCAEA8,NormalizedAverageColor0
3,5995375E,NormalizedAverageColor0
3,E3E60259,NormalizedAverageColor0
3,44EDC096,NormalizedAverageColor0
3,E4C3D4D5,NormalizedAverageColor0
3,0B3FAAC2,NormalizedAverageColor0
3,EA17C941,NormalizedAverageColor0
3,B1731472,NormalizedAverageColor0
3,D9026FAA,NormalizedAverageColor0
3,78D6BF59,NormalizedAverageColor0
3,31A47714,NormalizedAverageColor0
3,53487F21,NormalizedAverageColor1
3,CBF9E400,NormalizedAverageColor1
3,E4FEDBD4,NormalizedAverageColor1
3,30566454,NormalizedAverageColor1
3,0A2E92C1,NormalizedAverageColor1
3,B5E1F796,NormalizedAverageColor1
3,58D33555,NormalizedAverageColor1
3,76C0893E,NormalizedAverageColor1
3,9DA6E3D6,NormalizedAverageColor1
3,B4C36150,NormalizedAverageColor1
3,E9F153F8,NormalizedAverageColor1
3,C4CC5D00,NormalizedAverageColor1
3,B532C787,NormalizedAverageColor1
3,E87818A4,NormalizedAverageColor1
3,0D7FC6DF,Lev003_vista_diff
3,3494B6ED,Lev003_vista_NRM
3,A65B2556,Decal_01_Diff
3,5A54ED68,DirtDecal_01_DiffDirtDecal_01_Alpha
3,9F38E742,DirtDecal_01_Mask
3,5307EC34,Foliage_01_Diff
3,5239170F,Foliage_01_Norm
3,120E6FE5,RockFlat_A_Mask
3,F9071039,RockFlat_BD_02_Diff
3,E2BFC290,RockFlat_BD_02_Norm
3,181F3C59,RockFlat_BD_Diff
3,6AF15121,RockFlat_BD_Norm
3,6729979D,Sand_01_Norm
3,98DE8C9A,SandHill_01_Diff
3,F400B25F,SandHill_01_Norm
3,0060E4CE,SandPlateau_01_Diff
3,69A33FB8,SandPlateau_01_Norm
3,33E3DBFE,SandTile_01_Diff
3,32086D9A,Sky_01_Diff
3,F4F4FA3E,VistaCard_01_Diff
3,99B4869B,CubemapFace0
3,C5A825F0,CubemapFace1
3,B2B0E1E1,CubemapFace2
3,D35E7EF0,CubemapFace3
3,446EEA9B,CubemapFace4
3,43E8A8A8,CubemapFace5
3,851D6C31,WhiteWash_02_Diff
3,7520C499,DirectionalMaxComponent0
3,701B1C62,DirectionalMaxComponent0
3,8D7CC8FE,DirectionalMaxComponent0
3,FEB36871,DirectionalMaxComponent0
3,7CCDA3F1,DirectionalMaxComponent0
3,4020DFD2,DirectionalMaxComponent0
3,320EF2CE,DirectionalMaxComponent0
3,8715F060,DirectionalMaxComponent0
3,3ACB9D00,DirectionalMaxComponent0
3,E4613141,DirectionalMaxComponent0
3,B99C9011,DirectionalMaxComponent0
3,4733D461,DirectionalMaxComponent0
3,79E1B0B4,DirectionalMaxComponent0
3,2D8E0881,LightMapSimple_Colour_0
3,375D8937,NormalizedAverageColor0
3,9B5A7980,NormalizedAverageColor0
3,438F4572,NormalizedAverageColor0
3,BBB9B2E9,NormalizedAverageColor0
3,7AEA889C,NormalizedAverageColor0
3,08DCE47F,NormalizedAverageColor0
3,7C95807C,NormalizedAverageColor0
3,2615FFBF,NormalizedAverageColor0
3,5E786CED,NormalizedAverageColor0
3,713254EA,NormalizedAverageColor0
3,5A20C308,NormalizedAverageColor0
3,BA0D2581,NormalizedAverageColor0
3,87AEE9F1,NormalizedAverageColor0
3,C1AF8522,ShadowMapTexture2D
3,A43CD2D3,ShadowMapTexture2D
3,01F411DA,AO_Masks
3,BAF8E0FA,Blade_CLR
3,86A2475A,Paradise_Door01_Diff
3,30CC118F,Tarp01_Diff
3,3BD01137,Tarp01_Norm
3,C8C6FFE6,FloorPanel_01_Diff
3,9CB15E7E,FloorPanel_01_Norm
3,816FCD04,Painting_02_Diff
3,0C8E28B6,Sand_01_Diff
3,702778C0,SolarPanel_01_Diff
3,B8392FB6,WalkPad2_Diff
3,ABCF2469,WalkPad2_Mask
3,0FACF130,WalkPad2_Norm
3,6BEA7214,WalkPad_Mask
3,D7063FC0,DirectionalMaxComponent0
3,CDE298E5,DirectionalMaxComponent0
3,8E92D2DA,DirectionalMaxComponent0
3,D846E2A0,DirectionalMaxComponent0
3,5D2E208E,DirectionalMaxComponent0
3,CC516303,DirectionalMaxComponent0
3,CDF8EFB6,DirectionalMaxComponent0
3,EC3A527A,DirectionalMaxComponent0
3,3AAC9503,DirectionalMaxComponent0
3,2892C4DA,DirectionalMaxComponent0
3,46A42B66,DirectionalMaxComponent0
3,0215437B,DirectionalMaxComponent0
3,FE27E42A,DirectionalMaxComponent0
3,FA87A1DD,DirectionalMaxComponent0
3,9C20EF7F,DirectionalMaxComponent0
3,3789335E,DirectionalMaxComponent0
3,09A8E820,DirectionalMaxComponent0
3,98C1330D,DirectionalMaxComponent0
3,C1218C59,DirectionalMaxComponent0
3,9B01722F,DirectionalMaxComponent0
3,E9CE0EFD,DirectionalMaxComponent0
3,5BB45732,DirectionalMaxComponent0
3,3855F8AE,DirectionalMaxComponent0
3,1693EAB7,DirectionalMaxComponent0
3,6C9C9A3D,NormalizedAverageColor0
3,C4D3DB7A,NormalizedAverageColor0
3,A4065A26,NormalizedAverageColor0
3,B9FE7CAD,NormalizedAverageColor0
3,0711CDDE,NormalizedAverageColor0
3,75B43F3F,NormalizedAverageColor0
3,3A8D2BA3,NormalizedAverageColor0
3,DFAAEBE1,NormalizedAverageColor0
3,7ED2D63E,NormalizedAverageColor0
3,377C89FA,NormalizedAverageColor0
3,1B58C44B,NormalizedAverageColor0
3,46AF2D96,NormalizedAverageColor0
3,D7CDF37A,NormalizedAverageColor0
3,1B777B06,NormalizedAverageColor0
3,C4AF4A4D,NormalizedAverageColor0
3,71E20FE0,NormalizedAverageColor0
3,949A2272,NormalizedAverageColor0
3,19E0A2BC,NormalizedAverageColor0
3,1F480316,NormalizedAverageColor0
3,4DE9CF4A,NormalizedAverageColor0
3,F6D0400F,NormalizedAverageColor0
3,DB932C77,NormalizedAverageColor0
3,FE9B5394,NormalizedAverageColor0
3,00BA3BC0,NormalizedAverageColor0
3,C03BAFAD,ShadowMapTexture2D
3,7ECC20CE,DeskOffice01_Diff
3,14F74B0F,DeskOffice01_Msk3
3,2756D261,DeskOffice01_Norm
3,2892E47F,Masks_01
3,AFA2C192,Sand_Tile
3,00A8E822,Sand_Tile_NRM
3,F5A302AF,SandPile_DIF
3,A512510A,SandPile_Lighting
3,8BAF62E3,SandPile_Masks
3,6346988C,SandPile_NORM
3,B5A7E79F,Painting_03_Diff
3,F2BF9A4E,Painting_04_Diff
3,77CCD55F,WallOld_Diff
3,67698BDC,DirectionalMaxComponent0
3,A4720A0B,DirectionalMaxComponent0
3,7C41C46B,DirectionalMaxComponent0
3,A3489383,DirectionalMaxComponent0
3,EBE65A51,DirectionalMaxComponent1
3,45A5046F,NormalizedAverageColor0
3,2E7E5CCB,NormalizedAverageColor0
3,086BE026,NormalizedAverageColor0
3,3C4C3CF2,NormalizedAverageColor0
3,B9B7771B,NormalizedAverageColor1
3,CC7673EA,ShadowMapTexture2D
3,016B4B93,DirectionalMaxComponent0
3,194C3177,DirectionalMaxComponent0
3,6EE5A985,DirectionalMaxComponent0
3,D2925483,DirectionalMaxComponent0
3,05503BEF,DirectionalMaxComponent0
3,94BB14B2,DirectionalMaxComponent0
3,D903D9B7,DirectionalMaxComponent0
3,84AFCE9D,DirectionalMaxComponent0
3,1A73B76C,DirectionalMaxComponent0
3,0D33F850,DirectionalMaxComponent0
3,C7561B97,DirectionalMaxComponent0
3,EF260278,DirectionalMaxComponent0
3,CDB63559,DirectionalMaxComponent0
3,BF5BFEC8,DirectionalMaxComponent0
3,717172F4,DirectionalMaxComponent0
3,52E8B171,DirectionalMaxComponent0
3,8245A41E,DirectionalMaxComponent0
3,0650198D,DirectionalMaxComponent0
3,D20828B0,DirectionalMaxComponent0
3,575F094B,DirectionalMaxComponent0
3,97C77770,DirectionalMaxComponent0
3,1D7CD60E,DirectionalMaxComponent0
3,9128D4F1,NormalizedAverageColor0
3,B70A6A1C,NormalizedAverageColor0
3,974F99DB,NormalizedAverageColor0
3,9E2B3289,NormalizedAverageColor0
3,A39E0F47,NormalizedAverageColor0
3,E3ADB6A1,NormalizedAverageColor0
3,8112D7AF,NormalizedAverageColor0
3,4D0F29AB,NormalizedAverageColor0
3,CFB69971,NormalizedAverageColor0
3,1BD3D0BD,NormalizedAverageColor0
3,9975DB51,NormalizedAverageColor0
3,BBFE78E9,NormalizedAverageColor0
3,806E53A6,NormalizedAverageColor0
3,7B2ED4E9,NormalizedAverageColor0
3,C192AD11,NormalizedAverageColor0
3,0EF7E4B4,NormalizedAverageColor0
3,D99409E9,NormalizedAverageColor0
3,8EB758F9,NormalizedAverageColor0
3,599210FD,NormalizedAverageColor0
3,BCD8204D,NormalizedAverageColor0
3,5BB0149E,NormalizedAverageColor0
3,188835A9,NormalizedAverageColor0
3,E0B1D013,ShadowMapTexture2D
3,CE6AB0D3,DirectionalMaxComponent0
3,CCC1262C,DirectionalMaxComponent0
3,6B241B40,DirectionalMaxComponent0
3,CE223BBE,LightMapVector_Colour_0
3,76CC18D0,LightMapVector_Dir_0
3,0D63B1E4,NormalizedAverageColor0
3,34520DD9,NormalizedAverageColor0
3,E92567C8,NormalizedAverageColor0
3,9C29BEE5,DirectionalMaxComponent0
3,6774335B,LightMapVector_Colour_0
3,CDBD564A,LightMapVector_Colour_0
3,1BB2571D,LightMapVector_Colour_0
3,81AB42FF,LightMapVector_Colour_0
3,989BD7FB,LightMapVector_Colour_0
3,8C8255DD,LightMapVector_Colour_0
3,F536B59D,LightMapVector_Colour_0
3,02FF566D,LightMapVector_Colour_0
3,EE03C4ED,LightMapVector_Colour_0
3,8349CC7C,LightMapVector_Colour_0
3,374AE802,LightMapVector_Colour_0
3,B253FAEA,LightMapVector_Colour_0
3,7E7E5522,LightMapVector_Dir_0
3,33B39A50,LightMapVector_Dir_0
3,00A2535E,LightMapVector_Dir_0
3,2D5D7667,LightMapVector_Dir_0
3,944ADFDE,LightMapVector_Dir_0
3,B5A4BCD4,LightMapVector_Dir_0
3,F75F260B,LightMapVector_Dir_0
3,895136F3,LightMapVector_Dir_0
3,D8B4D645,LightMapVector_Dir_0
3,C2B2472D,LightMapVector_Dir_0
3,16767EA5,LightMapVector_Dir_0
3,0DB91916,LightMapVector_Dir_0
3,10E5B0C5,NormalizedAverageColor0
3,3E36F85E,ShadowMapTexture2D
3,EDC2A119,CRB_ATA_NKDb_Arms_Diff
3,49CB4F31,CRB_ATA_NKDb_Arms_Norm
3,7B3521F5,CRB_ATA_NKDb_Arms_Spec
3,C221A23C,CRB_ATA_NKDb_Legs_Diff
3,7384DC7F,CRB_ATA_NKDb_Legs_Norm
3,E3CD189B,CRB_ATA_NKDb_Legs_Spec
3,7742BB63,CRB_ATA_NKDb_Tor_Diff
3,DCCD6DEB,CRB_ATA_NKDb_Tor_Norm
3,6A2B88C1,CRB_ATA_NKDb_Tor_Spec
3,D6B9B578,RustFlat_Diff
3,08688FBC,RustFlat_Norm
3,01ADAF8D,RustFlat_Spec
3,5166FF48,RustTrim_Diff
3,C5B75847,RustTrim_Norm
3,E92FB91C,RustTrim_Spec
3,42CC4614,CubemapFace0
3,617D9874,CubemapFace1
3,42F2F8D3,CubemapFace2
3,9CAF94A6,CubemapFace3
3,10F0548E,CubemapFace4
3,C8CFBD57,CubemapFace5
3,AC5AC4C2,skyMatte
3,0EB5897B,WaterFoam
3,C3044BB7,Voronoi_Bump
3,0A358682,Voronoi_Norm1
3,888B3F62,Waterfoam01
3,BA21B927,Waterfoam04
3,35332E48,Waterfoam05_Norm
3,2FC1148A,BuildingTiles_NRM
3,7D1A3D81,CubemapFace0
3,FB3390E8,Ship_Logo
3,8CFC432B,BuildingTiles
3,B78248D8,CleanPanel_Norm
3,D7757C11,DirtyPanel_Diff
3,3CA6AEF1,DirtyPanel_Mask01
3,270298E4,GrungeCombo_A
3,14761783,Mask01
3,6429401A,SB_Grate01_Norm
3,333D3E22,ShadowBase_Plate_NRM
3,0AE0DE7E,ShadowBase_SplintMail
3,7CFC6FF6,ShadowBase_Trims
3,FE42F91D,ShadowBase_Trims_NRM
3,CF98B8B2,ShadowMetal3
3,B01691B7,ShadowMetal3_NRM
3,E92469B3,Ship_Logo02
3,0F370DB0,Specular_Masks
3,1CBB230C,Specular_Masks02
3,66D6AC4F,Tarp01_Diff
3,A6AF8677,Tarp01_Norm
3,0ABF87CF,Tarp01_NormB
3,422DE4F0,Wing_Norm
3,E926D53D,FloorA_Diff
3,6D491379,FloorA_Norm
3,A159CF53,DirectionalMaxComponent0
3,2B0A2C06,LightMapVector_Colour_0
3,D4D98D42,LightMapVector_Colour_0
3,6853E17B,LightMapVector_Colour_0
3,08759E57,LightMapVector_Dir_0
3,EE4D1996,LightMapVector_Dir_0
3,39EC5BA2,LightMapVector_Dir_0
3,108F9A54,NormalizedAverageColor0
3,FC4244A7,LightMapVector_Colour_0
3,31934457,LightMapVector_Colour_0
3,1691CE85,LightMapVector_Dir_0
3,73826C9C,LightMapVector_Dir_0
3,111349FE,ShadowMapTexture2D
3,C4DFBBF4,Mech_Norma1l
3,F569E588,Scaffolding02_Diff
3,8F79DF2F,WetSurface
3,2074618F,DirectionalMaxComponent0
3,209C3BC4,DirectionalMaxComponent0
3,9D6CAB1A,DirectionalMaxComponent0
3,97DEE2E8,DirectionalMaxComponent0
3,47973871,DirectionalMaxComponent0
3,B0E374D4,DirectionalMaxComponent0
3,D2814FBB,DirectionalMaxComponent0
3,71A3B883,DirectionalMaxComponent0
3,87B00001,DirectionalMaxComponent0
3,CD9B6E44,DirectionalMaxComponent0
3,F379EB33,DirectionalMaxComponent0
3,1E2673A4,DirectionalMaxComponent0
3,C550A5C7,DirectionalMaxComponent0
3,3D36BF46,DirectionalMaxComponent0
3,914EE581,DirectionalMaxComponent0
3,227661C5,DirectionalMaxComponent0
3,AEBBD4B9,DirectionalMaxComponent0
3,8B363ED1,DirectionalMaxComponent0
3,C968E8E8,DirectionalMaxComponent0
3,10F1EBB7,DirectionalMaxComponent0
3,29533A73,DirectionalMaxComponent0
3,4C7A86D9,DirectionalMaxComponent0
3,002F0B28,DirectionalMaxComponent0
3,0C85EA43,DirectionalMaxComponent0
3,45EC8378,DirectionalMaxComponent0
3,B306F6A6,DirectionalMaxComponent0
3,C6EDA35E,DirectionalMaxComponent0
3,046F6D2E,DirectionalMaxComponent0
3,FC6F1A58,DirectionalMaxComponent1
3,D055893F,DirectionalMaxComponent1
3,82FE96E7,DirectionalMaxComponent1
3,557E59FE,DirectionalMaxComponent1
3,7A4F8486,DirectionalMaxComponent1
3,A6FAD998,DirectionalMaxComponent1
3,BD4F72D9,DirectionalMaxComponent1
3,0001FB0A,DirectionalMaxComponent1
3,45902E90,DirectionalMaxComponent1
3,09D1102E,DirectionalMaxComponent1
3,43C1D677,DirectionalMaxComponent1
3,4AC906E5,DirectionalMaxComponent1
3,7AC80AC5,DirectionalMaxComponent1
3,F8C4955D,DirectionalMaxComponent1
3,F3BB11B2,DirectionalMaxComponent1
3,9BBC90E6,DirectionalMaxComponent1
3,280AFF4A,DirectionalMaxComponent1
3,4B21BB0A,DirectionalMaxComponent1
3,F2056E24,DirectionalMaxComponent1
3,CE6F0821,DirectionalMaxComponent1
3,5CE77134,DirectionalMaxComponent1
3,F7F78BA7,DirectionalMaxComponent1
3,96B9CEC6,DirectionalMaxComponent1
3,B5D08373,DirectionalMaxComponent1
3,3CB0E9E2,DirectionalMaxComponent1
3,9AC3393B,DirectionalMaxComponent1
3,A3B30FD2,DirectionalMaxComponent1
3,AF75AF7E,DirectionalMaxComponent1
3,502C3001,DirectionalMaxComponent1
3,F71C18E7,DirectionalMaxComponent1
3,05DFB9A5,DirectionalMaxComponent1
3,E2A37C65,DirectionalMaxComponent1
3,B110518C,DirectionalMaxComponent1
3,E1030B21,DirectionalMaxComponent1
3,FD777A08,DirectionalMaxComponent1
3,7ACD19F5,DirectionalMaxComponent1
3,31ECB5B0,DirectionalMaxComponent1
3,D98A01DB,DirectionalMaxComponent1
3,345402DC,DirectionalMaxComponent1
3,E91EA931,DirectionalMaxComponent1
3,CCC02B50,DirectionalMaxComponent1
3,354CF93E,DirectionalMaxComponent1
3,0246C685,DirectionalMaxComponent1
3,E4176B93,DirectionalMaxComponent1
3,A3E85FDA,DirectionalMaxComponent1
3,6BF3CD01,DirectionalMaxComponent1
3,A25EE399,DirectionalMaxComponent1
3,7B99B290,DirectionalMaxComponent1
3,63D887F1,DirectionalMaxComponent1
3,852F2D36,DirectionalMaxComponent1
3,F56D8EF0,DirectionalMaxComponent1
3,830E1301,DirectionalMaxComponent1
3,8271FA0F,DirectionalMaxComponent1
3,DD320876,DirectionalMaxComponent1
3,D54629F7,DirectionalMaxComponent1
3,F88934E2,DirectionalMaxComponent1
3,30FF6144,DirectionalMaxComponent1
3,ED2D85F4,DirectionalMaxComponent1
3,022ED8EE,DirectionalMaxComponent1
3,9352B59F,DirectionalMaxComponent1
3,8D32DFF7,DirectionalMaxComponent1
3,F7B397B5,DirectionalMaxComponent1
3,6BBD8795,DirectionalMaxComponent1
3,1F81F76C,DirectionalMaxComponent1
3,6F1DFCC9,DirectionalMaxComponent1
3,172831EB,DirectionalMaxComponent1
3,C0964451,DirectionalMaxComponent1
3,032C515F,DirectionalMaxComponent1
3,DB00E308,DirectionalMaxComponent1
3,04EA2956,DirectionalMaxComponent1
3,12A281BF,DirectionalMaxComponent1
3,0BD19DB1,DirectionalMaxComponent1
3,96B4A034,DirectionalMaxComponent1
3,9604FC18,DirectionalMaxComponent1
3,4810BCB2,DirectionalMaxComponent1
3,B5B51148,DirectionalMaxComponent1
3,DD90C36A,DirectionalMaxComponent1
3,05020CE4,DirectionalMaxComponent1
3,E27509D3,DirectionalMaxComponent1
3,F277E577,NormalizedAverageColor0
3,88647414,NormalizedAverageColor0
3,F53B238B,NormalizedAverageColor0
3,226BCAEB,NormalizedAverageColor0
3,BD6EFC4E,NormalizedAverageColor0
3,2CB7CD32,NormalizedAverageColor0
3,A569F13A,NormalizedAverageColor0
3,0683E245,NormalizedAverageColor0
3,B2617372,NormalizedAverageColor0
3,77473C66,NormalizedAverageColor0
3,257A46F9,NormalizedAverageColor0
3,83F35B03,NormalizedAverageColor0
3,1A58A3CA,NormalizedAverageColor0
3,31159DC6,NormalizedAverageColor0
3,72DD18B7,NormalizedAverageColor0
3,33259A32,NormalizedAverageColor0
3,7624C910,NormalizedAverageColor0
3,9CB9B0EA,NormalizedAverageColor0
3,BFD84F49,NormalizedAverageColor0
3,948D5951,NormalizedAverageColor0
3,2EDFFF2D,NormalizedAverageColor0
3,8DDB2C47,NormalizedAverageColor0
3,7AAA4364,NormalizedAverageColor0
3,F5637BEC,NormalizedAverageColor0
3,83DDB1DB,NormalizedAverageColor0
3,0909DB9F,NormalizedAverageColor0
3,A15CADC1,NormalizedAverageColor0
3,89E6F445,NormalizedAverageColor0
3,DFB8F253,NormalizedAverageColor1
3,B14F5DD6,NormalizedAverageColor1
3,9BEDB326,NormalizedAverageColor1
3,39135BA4,NormalizedAverageColor1
3,D8C8A547,NormalizedAverageColor1
3,4F8F194A,NormalizedAverageColor1
3,FE356BA8,NormalizedAverageColor1
3,B2E4A400,NormalizedAverageColor1
3,27D3C5EF,NormalizedAverageColor1
3,2DA11D02,NormalizedAverageColor1
3,9759812F,NormalizedAverageColor1
3,BDA5EA08,NormalizedAverageColor1
3,63D3177D,NormalizedAverageColor1
3,47E741B9,NormalizedAverageColor1
3,5F1F8309,NormalizedAverageColor1
3,CCD1DBB6,NormalizedAverageColor1
3,01FC5502,NormalizedAverageColor1
3,FC47722E,NormalizedAverageColor1
3,E83FBA37,NormalizedAverageColor1
3,06FFB2C9,NormalizedAverageColor1
3,DCC28672,NormalizedAverageColor1
3,18A6E003,NormalizedAverageColor1
3,517774B1,NormalizedAverageColor1
3,B0C812D4,NormalizedAverageColor1
3,884FDD95,NormalizedAverageColor1
3,E1FF5868,NormalizedAverageColor1
3,FC3B180F,NormalizedAverageColor1
3,36132142,NormalizedAverageColor1
3,BA3C6298,NormalizedAverageColor1
3,FD51E705,NormalizedAverageColor1
3,15369BC4,NormalizedAverageColor1
3,5E129FAE,NormalizedAverageColor1
3,DAF7E705,NormalizedAverageColor1
3,E1040860,NormalizedAverageColor1
3,45E66875,NormalizedAverageColor1
3,D5143D82,NormalizedAverageColor1
3,F992AB33,NormalizedAverageColor1
3,1E24C6AD,NormalizedAverageColor1
3,D2FC7492,NormalizedAverageColor1
3,6DF11276,NormalizedAverageColor1
3,CC849244,NormalizedAverageColor1
3,37C1CD1A,NormalizedAverageColor1
3,F9A0788A,NormalizedAverageColor1
3,06E9CC56,NormalizedAverageColor1
3,191DA42B,NormalizedAverageColor1
3,D42BA537,NormalizedAverageColor1
3,92B71EDA,NormalizedAverageColor1
3,B7701ED0,NormalizedAverageColor1
3,C21C7D28,NormalizedAverageColor1
3,6F32600F,NormalizedAverageColor1
3,2812B4E3,NormalizedAverageColor1
3,8C40C921,NormalizedAverageColor1
3,BF3152F5,NormalizedAverageColor1
3,81B93B6A,NormalizedAverageColor1
3,9662F558,NormalizedAverageColor1
3,E6B6941D,NormalizedAverageColor1
3,596580BD,NormalizedAverageColor1
3,BBF9438A,NormalizedAverageColor1
3,B56BF96F,NormalizedAverageColor1
3,64056372,NormalizedAverageColor1
3,9C14841D,NormalizedAverageColor1
3,5676F74A,NormalizedAverageColor1
3,CEEE52F4,NormalizedAverageColor1
3,A02C3FDC,NormalizedAverageColor1
3,2A08BB95,NormalizedAverageColor1
3,79E0EAC3,NormalizedAverageColor1
3,89133B1D,NormalizedAverageColor1
3,B4EB96DE,NormalizedAverageColor1
3,6C8276D6,NormalizedAverageColor1
3,624A82B4,NormalizedAverageColor1
3,3EC31A2C,NormalizedAverageColor1
3,9341A400,NormalizedAverageColor1
3,9AFA5529,NormalizedAverageColor1
3,EC33244F,NormalizedAverageColor1
3,CA7FBE60,NormalizedAverageColor1
3,1C7C0021,NormalizedAverageColor1
3,5BB7C1F4,NormalizedAverageColor1
3,9EF8D8F2,NormalizedAverageColor1
3,BB5B959B,NormalizedAverageColor1
3,E4F98596,ShadowMapTexture2D
3,C6524039,ShadowMapTexture2D
3,E8386B81,BIg_LeaveD_Sm
3,A8EC0AD4,clamshell_sm
3,A13E7472,clamshell_sm_Nrm
3,F8326882,Fans
3,0349298B,Feathery_plant_SM
3,0571B53E,Feathery_PlantB_SM
3,24965927,Feathery_PlantC
3,643B510F,Kelp
3,25AEF2B7,Leaf_Curly_Sm
3,996350AE,Underwater_Rock1
3,5D658176,Underwater_Rock1_NRM
3,6DA25632,Underwater_Rock5
3,5BA5D482,Underwater_Rock5_2_NRM
3,17E7268C,Jellyfish_01_Diff
3,2D67603A,Cliff_Mask
3,BD4D6718,Dream_GB_Sky
3,E10EC701,JaggedRock_DIff
3,6E5AB840,JaggedRock_Norm
3,2DD32937,MidGround_Diff
3,527716C4,MidGround_Norm
3,8946B603,Moss_Disp
3,C5160A41,Normal
3,11924039,Ocean_Floor_Diff
3,2071E6F4,Ocean_Floor_Norm
3,0032E17C,Rock_Bump_Diff
3,58199960,Rock_Bump_Norm
3,47953A64,RockFlat_A_NRM
3,CCCABB86,BubbleSprite
3,55023942,BubbleSprite_NRM
3,B4BB1347,vfx_smoke_thick
3,740226E8,DirectionalMaxComponent0
3,4B3EADAE,DirectionalMaxComponent0
3,3F889907,DirectionalMaxComponent0
3,434A2DD4,DirectionalMaxComponent0
3,6F70472E,DirectionalMaxComponent0
3,FBD1A20C,DirectionalMaxComponent0
3,9252DEE7,DirectionalMaxComponent0
3,04D5B697,DirectionalMaxComponent0
3,5955BEA0,DirectionalMaxComponent0
3,58B29F4A,DirectionalMaxComponent0
3,19B86CB3,DirectionalMaxComponent0
3,411AC996,DirectionalMaxComponent0
3,59E4CC1A,NormalizedAverageColor0
3,479B4463,NormalizedAverageColor0
3,72C0A94A,NormalizedAverageColor0
3,534080E2,NormalizedAverageColor0
3,A259B8F3,NormalizedAverageColor0
3,2C605ED0,NormalizedAverageColor0
3,AE3A2037,NormalizedAverageColor0
3,8C291428,NormalizedAverageColor0
3,FF0B31B5,NormalizedAverageColor0
3,57DFA081,NormalizedAverageColor0
3,BD09AFCC,NormalizedAverageColor0
3,AD6E843C,NormalizedAverageColor0
3,5F731190,ShadowMapTexture2D
3,8DFDCA5F,ShadowMapTexture2D
3,89EA1F51,ShadowMapTexture2D
3,F661A3FA,ShadowMapTexture2D
3,F86A3A9B,Turian_Frigate_01_Norm
3,F47F647C,Turian_Frigate_01_Spec
3,2B5730DF,Turian_Frigate_01_SPwr
3,9FCE40CE,Turian_Frigate_Diff
3,DE81D0C9,Lev_Plants_Alt
3,AC1B0E69,Wreackage_DIFF
3,615B1AF4,Wreackage_NORM
